DT,prcp,dwpt,pres,wdir,rhum,wspd,Waianae,temp
2022-11-14 14:00:00,0.0,19.0,1017.0,47.0,86.0,7.2,0.465532,21.4
2022-11-14 15:00:00,0.0,19.1,1017.0,44.0,86.0,7.9,0.481702,21.5
2022-11-14 16:00:00,0.0,19.1,1017.2,44.0,86.0,9.0,0.508936,21.5
2022-11-14 17:00:00,0.0,19.2,1017.4,50.0,88.0,7.6,0.516596,21.3
2022-11-14 18:00:00,0.0,19.0,1017.9,63.0,74.0,11.2,0.274043,23.9
2022-11-14 19:00:00,0.0,18.5,1018.0,68.0,64.0,13.7,-0.102979,25.8
2022-11-14 20:00:00,0.0,17.3,1017.9,68.0,54.0,15.5,-0.307234,27.4
2022-11-14 21:00:00,0.0,17.2,1017.7,66.0,52.0,15.8,-0.378723,28.0
2022-11-14 22:00:00,0.0,16.8,1017.0,68.0,49.0,16.6,-0.445957,28.5
2022-11-14 23:00:00,0.0,16.8,1016.4,67.0,49.0,16.9,-0.390638,28.6
2022-11-15 00:00:00,0.0,16.8,1015.6,66.0,50.0,16.9,-0.418723,28.2
2022-11-15 01:00:00,0.0,16.7,1015.6,66.0,51.0,17.6,-0.146383,27.8
2022-11-15 02:00:00,0.0,17.0,1015.7,63.0,55.0,18.0,0.135319,26.8
2022-11-15 03:00:00,0.0,17.2,1015.6,65.0,59.0,16.9,0.577872,25.8
2022-11-15 04:00:00,0.0,17.9,1015.9,63.0,67.0,14.0,0.771915,24.4
2022-11-15 05:00:00,0.0,18.1,1016.5,60.0,71.0,12.2,0.819574,23.7
2022-11-15 06:00:00,0.0,18.4,1017.0,57.0,74.0,11.5,0.777873,23.3
2022-11-15 07:00:00,0.0,18.6,1017.9,54.0,76.0,11.5,0.725106,23.1
2022-11-15 08:00:00,0.0,19.0,1017.7,54.0,80.0,11.5,0.674043,22.6
2022-11-15 09:00:00,0.0,18.9,1017.5,54.0,81.0,11.2,0.613617,22.3
2022-11-15 10:00:00,0.0,19.0,1017.3,58.0,83.0,10.8,0.563404,22.0
2022-11-15 11:00:00,0.0,19.0,1017.0,54.0,85.0,12.2,0.513191,21.6
2022-11-15 12:00:00,0.0,19.1,1016.6,45.0,86.0,11.9,0.485106,21.5
2022-11-15 13:00:00,0.0,18.9,1016.2,46.0,86.0,13.3,0.458723,21.3
2022-11-15 14:00:00,0.0,18.8,1016.0,50.0,85.0,11.2,0.475745,21.4
2022-11-15 15:00:00,0.0,18.9,1016.1,61.0,84.0,10.1,0.501277,21.7
2022-11-15 16:00:00,0.0,18.9,1016.2,61.0,85.0,8.3,0.504681,21.5
2022-11-15 17:00:00,0.0,18.5,1016.7,58.0,84.0,8.3,0.516596,21.3
2022-11-15 18:00:00,0.0,18.3,1016.9,53.0,72.0,11.9,0.265532,23.6
2022-11-15 19:00:00,0.0,17.8,1017.2,60.0,63.0,15.1,-0.0970211,25.4
2022-11-15 20:00:00,0.0,17.0,1017.3,66.0,55.0,15.1,-0.293617,26.8
2022-11-15 21:00:00,0.0,16.5,1017.0,66.0,50.0,15.1,-0.467234,27.9
2022-11-15 22:00:00,0.1,16.4,1016.2,66.0,49.0,14.8,-0.516596,28.1
2022-11-15 23:00:00,0.1,15.5,1015.4,70.0,45.0,13.7,-0.491915,28.6
2022-11-16 00:00:00,0.0,15.3,1014.7,65.0,45.0,13.7,-0.414468,28.4
2022-11-16 01:00:00,0.0,15.5,1014.8,62.0,48.0,14.8,-0.175319,27.5
2022-11-16 02:00:00,0.0,15.6,1014.9,58.0,51.0,15.5,0.149787,26.6
2022-11-16 03:00:00,0.0,15.9,1015.3,58.0,56.0,15.1,0.545532,25.3
2022-11-16 04:00:00,0.0,16.3,1015.4,63.0,63.0,13.0,0.737872,23.8
2022-11-16 05:00:00,0.0,16.8,1015.9,58.0,68.0,11.2,0.774468,23.0
2022-11-16 06:00:00,0.0,16.8,1016.6,58.0,70.0,8.6,0.744681,22.5
2022-11-16 07:00:00,0.0,16.5,1017.2,52.0,72.0,6.5,0.686809,21.8
2022-11-16 08:00:00,0.0,16.7,1017.7,46.0,76.0,6.8,0.637447,21.1
2022-11-16 09:00:00,0.0,16.9,1017.5,39.0,76.0,6.5,0.555745,21.3
2022-11-16 10:00:00,0.0,17.0,1017.4,61.0,77.0,7.2,0.509787,21.2
2022-11-16 11:00:00,0.0,17.3,1017.1,68.0,80.0,7.2,0.465532,20.9
2022-11-16 12:00:00,0.0,17.3,1016.9,61.0,82.0,7.2,0.433192,20.5
2022-11-16 13:00:00,0.0,17.1,1016.6,47.0,82.0,6.8,0.42383,20.3
2022-11-16 14:00:00,0.0,18.2,1015.9,39.0,87.0,5.4,0.411915,20.4
2022-11-16 15:00:00,0.0,17.8,1016.2,34.0,87.0,6.1,0.444255,20.0
2022-11-16 16:00:00,0.0,17.7,1016.7,33.0,87.0,6.8,0.450213,19.9
2022-11-16 17:00:00,0.0,17.6,1017.1,49.0,85.0,7.9,0.485958,20.2
2022-11-16 18:00:00,0.0,16.6,1017.4,61.0,64.0,10.1,0.228085,23.8
2022-11-16 19:00:00,0.0,15.3,1017.6,74.0,51.0,15.8,-0.120851,26.2
2022-11-16 20:00:00,0.0,14.5,1017.7,80.0,45.0,16.2,-0.350638,27.5
2022-11-16 21:00:00,0.0,14.4,1017.2,83.0,43.0,16.6,-0.445106,28.2
2022-11-16 22:00:00,0.0,14.8,1016.0,86.0,43.0,16.9,-0.24851,28.6
2022-11-16 23:00:00,0.0,14.8,1015.4,84.0,43.0,17.3,-0.274893,28.6
2022-11-17 00:00:00,0.0,13.7,1015.4,93.0,39.0,15.5,-0.0782977,29.0
2022-11-17 01:00:00,0.0,14.1,1015.4,84.0,41.0,16.6,0.135319,28.6
2022-11-17 02:00:00,0.0,14.6,1015.7,77.0,45.0,18.0,0.295319,27.6
2022-11-17 03:00:00,0.0,15.4,1016.0,76.0,51.0,17.3,0.462128,26.3
2022-11-17 04:00:00,0.0,15.9,1016.6,72.0,57.0,13.0,0.684255,25.0
2022-11-17 05:00:00,0.0,16.9,1017.0,57.0,65.0,10.4,0.798298,23.9
2022-11-17 06:00:00,0.0,17.1,1017.7,67.0,67.0,9.7,0.76,23.6
2022-11-17 07:00:00,0.0,17.0,1018.1,64.0,68.0,8.3,0.711489,23.2
2022-11-17 08:00:00,0.0,16.9,1018.3,66.0,69.0,8.6,0.669787,22.9
2022-11-17 09:00:00,0.0,17.4,1018.1,71.0,72.0,9.4,0.594043,22.7
2022-11-17 10:00:00,0.0,18.6,1017.6,73.0,77.0,11.2,0.529362,22.8
2022-11-17 11:00:00,0.0,18.8,1017.3,70.0,79.0,11.5,0.485958,22.6
2022-11-17 12:00:00,0.0,18.9,1017.0,69.0,80.0,11.2,0.458724,22.5
2022-11-17 13:00:00,0.0,19.1,1016.6,69.0,82.0,11.2,0.436596,22.3
2022-11-17 14:00:00,0.0,19.5,1016.5,68.0,85.0,11.2,0.444255,22.1
2022-11-17 15:00:00,0.0,19.9,1016.5,65.0,89.0,11.2,0.468085,21.8
2022-11-17 16:00:00,0.0,19.8,1016.9,59.0,89.0,10.4,0.477447,21.7
2022-11-17 17:00:00,0.0,19.7,1017.4,60.0,88.0,9.7,0.510638,21.8
2022-11-17 18:00:00,0.0,19.8,1017.6,71.0,79.0,12.2,0.305532,23.7
2022-11-17 19:00:00,0.0,19.9,1018.0,75.0,71.0,12.6,-0.0110637,25.5
2022-11-17 20:00:00,0.0,18.4,1018.2,101.0,56.0,7.9,-0.255319,28.0
2022-11-17 21:00:00,0.0,18.2,1018.1,140.0,52.0,2.9,0.0178725,29.0
2022-11-17 22:00:00,0.6,18.5,1017.6,248.0,55.0,5.4,0.0731916,28.4
2022-11-17 23:00:00,0.2,18.7,1016.9,270.0,56.0,7.9,0.217021,28.3
2022-11-18 00:00:00,0.6,18.6,1016.2,251.0,56.0,6.1,0.16,28.2
2022-11-18 01:00:00,0.3,18.4,1015.7,356.0,55.0,8.6,0.0340426,28.3
2022-11-18 02:00:00,0.2,17.9,1015.9,1.0,54.0,10.1,0.301277,28.1
2022-11-18 03:00:00,0.0,18.7,1016.3,20.0,61.0,11.2,0.834894,26.8
2022-11-18 04:00:00,0.0,20.0,1016.9,39.0,75.0,10.4,0.96,24.7
2022-11-18 05:00:00,0.0,20.1,1017.5,46.0,81.0,12.2,0.828085,23.5
2022-11-18 06:00:00,0.0,20.0,1018.1,51.0,81.0,10.4,0.773617,23.4
2022-11-18 07:00:00,0.0,20.0,1018.5,54.0,83.0,6.8,0.76,23.0
2022-11-18 08:00:00,0.0,20.2,1018.8,46.0,86.0,7.2,0.694468,22.7
2022-11-18 09:00:00,0.0,20.4,1019.1,54.0,89.0,6.5,0.640851,22.3
2022-11-18 10:00:00,0.0,20.5,1018.7,48.0,91.0,6.1,0.572766,22.0
2022-11-18 11:00:00,0.0,20.5,1018.3,42.0,93.0,6.5,0.511489,21.7
2022-11-18 12:00:00,0.0,20.9,1018.3,15.0,93.0,5.0,0.484255,22.1
2022-11-18 13:00:00,0.0,20.8,1017.8,16.0,94.0,5.0,0.468936,21.8
2022-11-18 14:00:00,0.0,20.8,1017.6,25.0,93.0,4.7,0.471489,22.0
2022-11-18 15:00:00,0.0,20.6,1017.7,11.0,95.0,5.4,0.508936,21.4
2022-11-18 16:00:00,0.0,20.6,1017.9,25.0,95.0,6.5,0.507234,21.4
2022-11-18 17:00:00,0.0,20.5,1018.0,42.0,91.0,7.6,0.494468,22.0
2022-11-18 18:00:00,0.0,20.2,1018.6,49.0,80.0,12.2,0.231489,23.9
2022-11-18 19:00:00,0.0,20.1,1019.2,59.0,72.0,15.8,-0.0340425,25.5
2022-11-18 20:00:00,0.0,19.6,1019.3,63.0,67.0,14.0,0.024681,26.2
2022-11-18 21:00:00,0.0,18.8,1018.8,76.0,56.0,16.6,-0.170213,28.4
2022-11-18 22:00:00,0.1,19.0,1017.8,82.0,55.0,14.8,-0.0680851,29.0
2022-11-18 23:00:00,0.0,18.7,1017.3,78.0,54.0,14.4,-0.372766,28.9
2022-11-19 00:00:00,0.0,18.8,1016.7,78.0,54.0,13.7,-0.319149,29.1
2022-11-19 01:00:00,0.0,18.9,1016.4,70.0,55.0,13.3,-0.0136169,28.8
2022-11-19 02:00:00,0.0,19.1,1016.8,64.0,59.0,14.4,0.218724,27.9
2022-11-19 03:00:00,0.0,18.8,1017.3,60.0,63.0,13.0,0.651064,26.4
2022-11-19 04:00:00,0.0,19.5,1018.0,49.0,74.0,13.7,0.787234,24.4
2022-11-19 05:00:00,0.0,19.8,1018.9,48.0,79.0,13.3,0.809362,23.7
2022-11-19 06:00:00,0.0,20.2,1019.4,50.0,83.0,13.3,0.788085,23.3
2022-11-19 07:00:00,0.0,20.4,1019.5,52.0,85.0,12.6,0.748936,23.1
2022-11-19 08:00:00,0.0,20.8,1019.5,50.0,86.0,10.8,0.699575,23.3
2022-11-19 09:00:00,0.0,20.5,1019.7,57.0,85.0,13.7,0.68,23.2
2022-11-19 10:00:00,0.0,20.4,1019.3,55.0,86.0,13.0,0.610213,22.9
2022-11-19 11:00:00,0.0,20.4,1018.7,53.0,86.0,11.5,0.562553,22.9
2022-11-19 12:00:00,0.0,20.6,1018.4,53.0,88.0,10.1,0.522553,22.7
2022-11-19 13:00:00,0.0,20.5,1017.9,53.0,88.0,9.4,0.514043,22.6
2022-11-19 14:00:00,0.0,20.3,1017.6,53.0,88.0,9.4,0.49617,22.4
2022-11-19 15:00:00,0.0,20.0,1017.4,53.0,86.0,9.7,0.508085,22.5
2022-11-19 16:00:00,0.0,20.0,1017.7,52.0,86.0,9.4,0.514043,22.5
2022-11-19 17:00:00,0.0,20.0,1018.3,52.0,86.0,11.5,0.52766,22.5
2022-11-19 18:00:00,0.0,20.1,1018.5,60.0,78.0,14.0,0.330213,24.2
2022-11-19 19:00:00,0.0,20.0,1018.7,66.0,69.0,17.3,0.064681,26.1
2022-11-19 20:00:00,0.0,19.1,1018.9,73.0,60.0,19.1,0.037447,27.6
2022-11-19 21:00:00,0.0,18.6,1018.8,72.0,56.0,19.8,-0.299574,28.2
2022-11-19 22:00:00,0.0,18.4,1018.0,67.0,54.0,19.8,-0.297872,28.6
2022-11-19 23:00:00,0.0,18.4,1017.6,69.0,53.0,20.9,-0.317447,28.9
2022-11-20 00:00:00,0.0,18.0,1016.9,68.0,52.0,19.8,-0.302979,28.8
2022-11-20 01:00:00,0.0,18.2,1016.6,68.0,55.0,19.8,-0.121702,28.1
2022-11-20 02:00:00,0.0,18.5,1016.6,65.0,59.0,19.4,0.18383,27.2
2022-11-20 03:00:00,0.0,19.0,1016.9,63.0,66.0,18.7,0.58383,25.8
2022-11-20 04:00:00,0.0,18.8,1017.7,66.0,69.0,16.6,0.76,24.9
2022-11-20 05:00:00,0.0,19.3,1018.5,61.0,74.0,15.8,0.789787,24.2
2022-11-20 06:00:00,0.0,19.3,1019.2,59.0,76.0,14.8,0.73617,23.8
2022-11-20 07:00:00,0.0,19.6,1019.9,56.0,78.0,14.0,0.720851,23.7
2022-11-20 08:00:00,0.0,19.5,1020.2,59.0,78.0,14.4,0.674042,23.6
2022-11-20 09:00:00,0.0,20.0,1020.3,64.0,82.0,14.0,0.638298,23.2
2022-11-20 10:00:00,0.0,19.9,1020.0,65.0,82.0,14.8,0.581277,23.1
2022-11-20 11:00:00,0.0,19.9,1019.7,62.0,83.0,14.0,0.548936,22.9
2022-11-20 12:00:00,0.0,19.8,1019.2,63.0,82.0,14.0,0.517447,23.0
2022-11-20 13:00:00,0.0,19.7,1018.6,63.0,82.0,13.7,0.497872,22.9
2022-11-20 14:00:00,0.0,19.6,1018.7,60.0,82.0,13.3,0.491915,22.8
2022-11-20 15:00:00,0.0,19.6,1018.8,62.0,82.0,15.5,0.488511,22.8
2022-11-20 16:00:00,0.0,19.7,1019.2,58.0,83.0,14.4,0.507234,22.7
2022-11-20 17:00:00,0.0,19.7,1019.9,61.0,81.0,16.2,0.529362,23.1
2022-11-20 18:00:00,0.0,19.3,1020.2,66.0,72.0,19.1,0.353192,24.7
2022-11-20 19:00:00,0.0,18.9,1020.5,67.0,64.0,23.0,0.0348936,26.3
2022-11-20 20:00:00,0.0,17.8,1020.5,68.0,56.0,24.5,-0.250213,27.4
2022-11-20 21:00:00,0.0,17.7,1020.1,69.0,53.0,25.2,-0.335319,28.2
2022-11-20 22:00:00,0.0,17.2,1019.5,71.0,50.0,24.5,-0.36851,28.6
2022-11-20 23:00:00,0.0,17.5,1018.7,73.0,51.0,24.8,-0.420425,28.6
2022-11-21 00:00:00,0.0,17.1,1017.9,73.0,51.0,25.6,-0.271489,28.2
2022-11-21 01:00:00,0.0,17.2,1017.7,70.0,53.0,26.3,-0.102979,27.6
2022-11-21 02:00:00,0.0,17.5,1017.9,67.0,57.0,26.3,0.182979,26.7
2022-11-21 03:00:00,0.0,18.0,1018.3,66.0,63.0,25.6,0.629787,25.6
2022-11-21 04:00:00,0.0,18.9,1018.7,63.0,72.0,22.0,0.806809,24.3
2022-11-21 05:00:00,0.0,19.0,1019.4,70.0,73.0,19.1,0.831489,24.1
2022-11-21 06:00:00,0.0,19.1,1020.0,71.0,74.0,19.4,0.798298,24.0
2022-11-21 07:00:00,0.0,19.1,1020.4,73.0,75.0,19.1,0.749787,23.8
2022-11-21 08:00:00,0.0,19.3,1020.6,73.0,77.0,19.1,0.707234,23.6
2022-11-21 09:00:00,0.0,19.4,1020.5,71.0,78.0,18.4,0.637447,23.5
2022-11-21 10:00:00,0.0,19.3,1020.3,71.0,78.0,17.6,0.572766,23.4
2022-11-21 11:00:00,0.0,19.4,1020.0,71.0,79.0,15.5,0.542128,23.2
2022-11-21 12:00:00,0.0,19.4,1019.6,71.0,80.0,14.8,0.502128,23.0
2022-11-21 13:00:00,0.0,19.6,1019.4,70.0,83.0,14.0,0.486809,22.6
2022-11-21 14:00:00,0.0,19.5,1019.3,72.0,82.0,15.5,0.542128,22.7
2022-11-21 15:00:00,0.0,19.4,1019.3,69.0,81.0,16.2,0.558298,22.8
2022-11-21 16:00:00,0.0,18.9,1019.5,69.0,78.0,16.2,0.561702,22.9
2022-11-21 17:00:00,0.0,18.4,1020.1,69.0,75.0,16.6,0.568511,23.1
2022-11-21 18:00:00,0.0,17.8,1020.7,74.0,66.0,22.0,0.320851,24.6
2022-11-21 19:00:00,0.0,17.1,1021.1,74.0,58.0,24.5,-0.0510636,26.0
2022-11-21 20:00:00,0.0,16.3,1021.2,74.0,52.0,25.9,-0.304681,27.0
2022-11-21 21:00:00,0.0,16.0,1020.7,76.0,49.0,26.6,-0.468936,27.7
2022-11-21 22:00:00,0.0,13.2,1019.8,73.0,39.0,27.0,-0.527659,28.5
2022-11-21 23:00:00,0.0,14.0,1018.8,75.0,41.0,28.8,-0.450213,28.5
2022-11-22 00:00:00,0.0,14.2,1018.0,72.0,43.0,28.1,-0.344681,27.9
2022-11-22 01:00:00,0.0,13.7,1017.8,74.0,42.0,27.7,-0.148936,27.8
2022-11-22 02:00:00,0.0,14.3,1017.6,74.0,45.0,24.8,0.179574,27.3
2022-11-22 03:00:00,0.0,14.6,1017.9,76.0,49.0,24.8,0.545532,26.2
2022-11-22 04:00:00,0.0,15.2,1018.3,79.0,54.0,19.8,0.75234,25.2
2022-11-22 05:00:00,0.0,16.8,1019.1,82.0,62.0,22.3,0.78383,24.6
2022-11-22 06:00:00,0.0,18.4,1019.8,76.0,72.0,20.5,0.77617,23.8
2022-11-22 07:00:00,0.0,18.4,1020.3,78.0,72.0,19.8,0.718298,23.7
2022-11-22 08:00:00,0.0,18.5,1020.7,75.0,73.0,18.7,0.692766,23.6
2022-11-22 09:00:00,0.0,18.5,1020.8,77.0,74.0,18.4,0.613617,23.4
2022-11-22 10:00:00,0.0,18.4,1020.8,75.0,74.0,16.9,0.551489,23.3
2022-11-22 11:00:00,0.0,18.3,1020.4,72.0,74.0,16.2,0.519149,23.2
2022-11-22 12:00:00,0.0,18.0,1019.9,70.0,73.0,17.3,0.481702,23.1
2022-11-22 13:00:00,0.0,18.0,1019.2,68.0,74.0,16.9,0.479149,22.9
2022-11-22 14:00:00,0.0,18.1,1018.8,68.0,75.0,16.2,0.488511,22.8
2022-11-22 15:00:00,0.0,18.3,1018.9,65.0,77.0,14.8,0.506383,22.5
2022-11-22 16:00:00,0.0,18.2,1019.1,69.0,77.0,14.0,0.516596,22.4
2022-11-22 17:00:00,0.0,17.7,1019.4,67.0,74.0,13.7,0.53617,22.6
2022-11-22 18:00:00,0.0,17.5,1019.9,74.0,66.0,17.3,0.302128,24.3
2022-11-22 19:00:00,0.0,17.7,1020.2,80.0,61.0,21.2,0.0536172,25.8
2022-11-22 20:00:00,0.0,17.6,1020.3,82.0,57.0,22.3,-0.0859574,26.8
2022-11-22 21:00:00,0.0,17.6,1020.1,81.0,54.0,20.5,-0.285957,27.7
2022-11-22 22:00:00,0.0,17.5,1019.3,81.0,52.0,20.2,-0.509787,28.3
2022-11-22 23:00:00,0.0,17.3,1018.5,81.0,50.0,19.8,-0.473191,28.7
2022-11-23 00:00:00,0.0,16.8,1017.8,80.0,49.0,19.1,-0.235745,28.6
2022-11-23 01:00:00,0.0,16.7,1017.8,76.0,50.0,19.1,0.116596,28.1
2022-11-23 02:00:00,0.0,16.6,1017.9,69.0,53.0,18.7,0.497021,27.0
2022-11-23 03:00:00,0.0,16.5,1018.2,72.0,56.0,18.4,0.613617,25.9
2022-11-23 04:00:00,0.0,16.7,1018.7,70.0,62.0,14.8,0.737021,24.5
2022-11-23 05:00:00,0.0,17.0,1019.0,73.0,65.0,14.4,0.761702,24.0
2022-11-23 06:00:00,0.0,17.2,1019.4,72.0,67.0,13.7,0.772766,23.7
2022-11-23 07:00:00,0.0,17.1,1019.9,70.0,68.0,11.5,0.698723,23.3
2022-11-23 08:00:00,0.0,16.6,1020.0,65.0,69.0,9.0,0.669787,22.6
2022-11-23 09:00:00,0.0,16.7,1020.1,59.0,70.0,7.9,0.598298,22.4
2022-11-23 10:00:00,0.0,16.9,1020.0,54.0,73.0,7.9,0.531064,22.0
2022-11-23 11:00:00,0.0,17.3,1019.6,58.0,76.0,7.9,0.498723,21.7
2022-11-23 12:00:00,0.0,17.4,1019.2,53.0,78.0,7.2,0.479149,21.4
2022-11-23 13:00:00,0.0,18.1,1018.6,52.0,82.0,7.6,0.466383,21.3
2022-11-23 14:00:00,0.0,18.3,1018.1,57.0,85.0,7.2,0.460426,20.9
2022-11-23 15:00:00,0.0,18.3,1017.9,48.0,88.0,7.9,0.493617,20.4
2022-11-23 16:00:00,0.0,18.4,1017.8,41.0,89.0,9.0,0.507234,20.3
2022-11-23 17:00:00,0.0,18.6,1018.4,40.0,88.0,8.3,0.530213,20.7
2022-11-23 18:00:00,0.0,18.5,1019.0,50.0,76.0,11.2,0.393192,23.0
2022-11-23 19:00:00,0.0,18.1,1019.5,56.0,67.0,12.2,0.024681,24.6
2022-11-23 20:00:00,0.0,17.7,1019.9,58.0,61.0,13.7,-0.118298,25.8
2022-11-23 21:00:00,0.0,17.1,1019.3,62.0,55.0,14.4,-0.305532,26.9
2022-11-23 22:00:00,0.0,16.9,1018.2,68.0,52.0,15.5,0.229787,27.6
2022-11-23 23:00:00,0.0,16.3,1017.0,64.0,49.0,14.4,0.365106,28.0
2022-11-24 00:00:00,0.0,15.7,1016.2,60.0,47.0,14.0,0.0187235,28.1
2022-11-24 01:00:00,0.0,16.0,1016.0,53.0,50.0,14.8,0.00680862,27.3
2022-11-24 02:00:00,0.0,16.6,1016.1,46.0,56.0,15.1,0.457021,26.1
2022-11-24 03:00:00,0.0,16.7,1016.4,42.0,59.0,15.1,0.603404,25.3
2022-11-24 04:00:00,0.0,17.9,1016.5,44.0,70.0,12.6,0.725106,23.7
2022-11-24 05:00:00,0.0,17.9,1017.1,41.0,73.0,10.8,0.763404,23.0
2022-11-24 06:00:00,0.0,17.9,1017.7,38.0,74.0,9.4,0.757447,22.8
2022-11-24 07:00:00,0.0,17.8,1018.2,37.0,75.0,7.9,0.738723,22.5
2022-11-24 08:00:00,0.0,17.4,1018.5,35.0,76.0,6.8,0.697872,21.8
2022-11-24 09:00:00,0.0,17.1,1018.4,30.0,73.0,6.8,0.637447,22.2
2022-11-24 10:00:00,0.0,17.1,1018.2,32.0,74.0,7.6,0.595745,21.9
2022-11-24 11:00:00,0.0,17.2,1017.9,31.0,76.0,8.3,0.544681,21.6
2022-11-24 12:00:00,0.0,17.3,1017.3,28.0,76.0,10.1,0.49617,21.7
2022-11-24 13:00:00,0.0,17.4,1016.8,32.0,78.0,13.3,0.499575,21.4
2022-11-24 14:00:00,0.0,17.9,1016.7,35.0,83.0,16.2,0.497872,20.9
2022-11-24 15:00:00,0.0,18.0,1015.9,33.0,82.0,19.4,0.509787,21.2
2022-11-24 16:00:00,0.0,17.9,1016.6,35.0,84.0,21.2,0.548936,20.7
2022-11-24 17:00:00,0.0,17.4,1017.3,37.0,82.0,20.2,0.584681,20.6
2022-11-24 18:00:00,0.1,17.7,1018.0,32.0,79.0,19.4,0.411064,21.5
2022-11-24 19:00:00,0.1,18.1,1018.3,38.0,76.0,20.9,0.233192,22.5
2022-11-24 20:00:00,0.0,17.0,1018.5,32.0,66.0,25.9,0.100426,23.7
2022-11-24 21:00:00,0.0,16.6,1018.1,33.0,62.0,30.2,0.10383,24.3
2022-11-24 22:00:00,0.0,15.1,1017.7,36.0,54.0,28.4,-0.219574,25.1
2022-11-24 23:00:00,0.0,14.3,1016.9,39.0,49.0,26.6,-0.243404,25.8
2022-11-25 00:00:00,0.0,14.8,1016.5,40.0,54.0,29.2,-0.314894,24.7
2022-11-25 01:00:00,0.0,14.4,1016.2,40.0,53.0,27.0,-0.175319,24.6
2022-11-25 02:00:00,0.0,14.4,1016.4,42.0,57.0,26.6,0.105532,23.4
2022-11-25 03:00:00,0.0,14.6,1016.6,41.0,61.0,25.6,0.411064,22.5
2022-11-25 04:00:00,0.0,14.3,1017.0,44.0,63.0,22.3,0.622128,21.6
2022-11-25 05:00:00,0.0,13.8,1017.5,47.0,62.0,20.5,0.620426,21.4
2022-11-25 06:00:00,0.0,14.8,1017.6,48.0,67.0,20.9,0.613617,21.2
2022-11-25 07:00:00,0.0,15.3,1018.1,52.0,71.0,19.4,0.596596,20.8
2022-11-25 08:00:00,0.0,14.9,1018.3,53.0,67.0,19.4,0.594894,21.3
2022-11-25 09:00:00,0.0,15.5,1018.3,49.0,72.0,19.8,0.523404,20.7
2022-11-25 10:00:00,0.0,15.8,1018.1,52.0,75.0,19.8,0.485106,20.4
2022-11-25 11:00:00,0.0,16.2,1017.9,54.0,77.0,19.1,0.440851,20.4
2022-11-25 12:00:00,0.0,16.1,1017.4,51.0,76.0,16.9,0.417021,20.5
2022-11-25 13:00:00,0.0,14.7,1016.9,48.0,68.0,17.3,0.411915,20.8
2022-11-25 14:00:00,0.0,13.7,1016.7,48.0,64.0,17.6,0.405106,20.8
2022-11-25 15:00:00,0.0,13.7,1016.8,47.0,64.0,16.2,0.420426,20.8
2022-11-25 16:00:00,0.0,14.1,1016.7,44.0,65.0,17.3,0.435745,20.9
2022-11-25 17:00:00,0.0,14.5,1017.3,48.0,69.0,15.8,0.452766,20.4
2022-11-25 18:00:00,0.0,14.0,1017.6,51.0,60.0,17.3,0.278298,22.1
2022-11-25 19:00:00,0.0,13.2,1017.8,52.0,52.0,22.0,-0.0868083,23.6
2022-11-25 20:00:00,0.0,12.7,1018.1,52.0,47.0,25.2,-0.331915,24.8
2022-11-25 21:00:00,0.0,12.3,1017.9,51.0,44.0,24.5,0.0561703,25.4
2022-11-25 22:00:00,0.0,12.7,1017.4,48.0,47.0,22.7,0.482553,24.8
2022-11-25 23:00:00,0.0,12.4,1016.5,45.0,44.0,19.8,0.125106,25.6
2022-11-26 00:00:00,0.0,11.8,1015.9,43.0,41.0,20.5,0.164255,26.1
2022-11-26 01:00:00,0.0,13.1,1015.8,40.0,49.0,21.2,0.330213,24.5
2022-11-26 02:00:00,0.0,13.9,1015.3,37.0,54.0,19.4,0.505532,23.8
2022-11-26 03:00:00,0.0,13.9,1015.6,37.0,56.0,19.4,0.771915,23.2
2022-11-26 04:00:00,0.0,15.4,1016.2,35.0,67.0,13.3,0.880851,21.8
2022-11-26 05:00:00,0.0,15.6,1016.8,42.0,69.0,12.6,0.920851,21.5
2022-11-26 06:00:00,0.0,15.6,1017.1,36.0,70.0,9.7,0.858723,21.3
2022-11-26 07:00:00,0.0,15.4,1017.5,34.0,71.0,8.3,0.845958,20.9
2022-11-26 08:00:00,0.0,15.6,1017.8,33.0,73.0,7.9,1.0,20.6
2022-11-26 09:00:00,0.0,15.9,1017.9,36.0,74.0,7.9,0.908936,20.7
2022-11-26 10:00:00,0.0,16.6,1017.7,42.0,79.0,9.7,0.826383,20.4
2022-11-26 11:00:00,0.0,17.1,1017.3,38.0,82.0,8.6,0.760851,20.3
2022-11-26 12:00:00,0.0,16.9,1016.9,26.0,83.0,9.0,0.697872,19.9
2022-11-26 13:00:00,0.0,16.6,1016.2,33.0,83.0,7.9,0.67234,19.6
2022-11-26 14:00:00,0.0,16.4,1015.9,39.0,83.0,7.2,0.661277,19.4
2022-11-26 15:00:00,0.0,16.6,1015.8,42.0,86.0,6.8,0.674894,19.0
2022-11-26 16:00:00,0.0,16.5,1015.7,39.0,85.0,7.2,0.68766,19.1
2022-11-26 17:00:00,0.0,16.7,1015.9,40.0,88.0,7.2,0.754043,18.7
2022-11-26 18:00:00,0.0,16.4,1016.5,61.0,73.0,7.2,0.635745,21.4
2022-11-26 19:00:00,0.0,15.9,1016.5,59.0,63.0,13.3,0.524255,23.3
2022-11-26 20:00:00,0.0,15.3,1016.4,61.0,56.0,13.3,0.115745,24.7
