DT,prcp,pres,dwpt,rhum,temp,wdir,wspd,Waianae
2022-11-30 21:00:00,0.0,1014.6,19.0,54.0,29.3,15.0,6.8,-0.251915
2022-11-30 22:00:00,0.0,1013.8,18.9,51.0,30.1,25.0,8.6,-0.290213
2022-11-30 23:00:00,0.0,1013.0,17.9,49.0,29.7,89.0,1.8,-0.290213
2022-12-01 00:00:00,0.3,1012.4,18.3,53.0,28.8,78.0,3.2,-0.237447
2022-12-01 01:00:00,0.2,1012.3,18.7,55.0,28.6,36.0,5.4,0.121702
2022-12-01 02:00:00,0.1,1012.5,19.1,58.0,28.1,40.0,9.7,0.625532
2022-12-01 03:00:00,0.0,1012.8,19.4,64.0,26.8,35.0,11.9,0.700426
2022-12-01 04:00:00,0.0,1013.4,19.7,71.0,25.3,31.0,7.2,0.794042
2022-12-01 05:00:00,0.0,1014.5,20.2,78.0,24.3,31.0,7.6,0.808511
2022-12-01 06:00:00,0.0,1015.3,20.7,83.0,23.8,32.0,7.9,0.773617
2022-12-01 07:00:00,0.0,1015.6,20.7,85.0,23.4,22.0,7.2,0.745532
2022-12-01 08:00:00,0.0,1015.7,21.0,90.0,22.7,20.0,5.8,0.66383
2022-12-01 09:00:00,0.0,1015.6,21.0,94.0,22.0,11.0,5.8,0.601702
2022-12-01 10:00:00,0.0,1015.3,20.7,94.0,21.7,7.0,5.8,0.546383
2022-12-01 11:00:00,0.0,1014.8,20.8,94.0,21.8,11.0,5.8,0.490213
2022-12-01 12:00:00,0.0,1014.4,20.9,93.0,22.1,17.0,8.3,0.464681
2022-12-01 13:00:00,0.0,1014.0,20.7,94.0,21.7,6.0,6.8,0.460426
2022-12-01 14:00:00,0.0,1014.2,20.4,95.0,21.2,3.0,5.8,0.468085
2022-12-01 15:00:00,0.0,1014.1,20.7,94.0,21.7,16.0,5.8,0.491064
2022-12-01 16:00:00,0.0,1014.3,20.7,94.0,21.7,16.0,6.5,0.491915
2022-12-01 17:00:00,0.0,1014.9,20.5,94.0,21.5,11.0,7.6,0.52766
2022-12-01 18:00:00,0.0,1015.6,20.0,83.0,23.0,13.0,12.2,0.320851
2022-12-01 19:00:00,0.0,1015.8,19.4,73.0,24.6,18.0,13.3,0.0212767
2022-12-01 20:00:00,0.0,1015.6,18.5,62.0,26.4,26.0,11.5,-0.189787
2022-12-01 21:00:00,0.0,1015.1,17.7,55.0,27.6,36.0,9.0,-0.255319
2022-12-01 22:00:00,0.0,1014.2,16.9,50.0,28.3,46.0,7.2,-0.32
2022-12-01 23:00:00,0.0,1013.2,16.7,49.0,28.4,52.0,6.8,-0.280851
2022-12-02 00:00:00,0.0,1012.3,16.1,49.0,27.8,31.0,7.2,-0.165106
2022-12-02 01:00:00,0.0,1012.3,15.9,49.0,27.6,38.0,8.3,0.00936189
2022-12-02 02:00:00,0.0,1012.5,15.6,51.0,26.6,39.0,9.4,0.184681
2022-12-02 03:00:00,0.0,1013.0,15.4,54.0,25.4,40.0,10.4,0.674894
2022-12-02 04:00:00,0.0,1013.7,15.7,61.0,23.7,45.0,9.7,0.755745
2022-12-02 05:00:00,0.0,1013.9,15.6,63.0,23.0,32.0,7.9,0.777872
2022-12-02 06:00:00,0.0,1014.5,16.0,68.0,22.2,30.0,6.1,0.74383
2022-12-02 07:00:00,0.0,1015.0,16.4,76.0,20.8,44.0,5.8,0.725958
2022-12-02 08:00:00,0.0,1015.3,16.5,78.0,20.5,64.0,4.7,0.662128
2022-12-02 09:00:00,0.0,1015.1,16.8,83.0,19.8,52.0,4.7,0.581277
2022-12-02 10:00:00,0.0,1015.0,17.6,82.0,20.8,30.0,2.9,0.510638
2022-12-02 11:00:00,0.0,1014.8,18.0,89.0,19.9,35.0,3.6,0.461277
2022-12-02 12:00:00,0.0,1014.4,17.7,91.0,19.2,32.0,4.3,0.427234
2022-12-02 13:00:00,0.0,1014.0,17.6,92.0,18.9,32.0,4.3,0.4
2022-12-02 14:00:00,0.0,1013.9,17.5,91.0,19.0,37.0,4.3,0.411064
2022-12-02 15:00:00,0.0,1013.9,17.8,94.0,18.8,34.0,5.4,0.427234
2022-12-02 16:00:00,0.0,1014.3,18.0,95.0,18.8,40.0,6.5,0.461277
2022-12-02 17:00:00,0.0,1014.8,18.3,95.0,19.1,52.0,6.8,0.473192
2022-12-02 18:00:00,0.0,1015.4,19.5,87.0,21.8,53.0,7.2,0.293617
2022-12-02 19:00:00,0.0,1015.7,19.5,75.0,24.2,85.0,9.4,0.0212767
2022-12-02 20:00:00,0.0,1015.2,18.6,61.0,26.7,104.0,12.2,-0.137021
2022-12-02 21:00:00,0.0,1014.6,17.5,53.0,28.0,118.0,13.0,-0.161702
2022-12-02 22:00:00,0.0,1013.8,17.0,50.0,28.4,132.0,13.3,-0.295319
2022-12-02 23:00:00,0.0,1013.0,18.7,58.0,27.7,141.0,14.0,-0.264681
2022-12-03 00:00:00,0.0,1012.5,19.0,59.0,27.7,140.0,13.7,0.0272341
2022-12-03 01:00:00,0.0,1012.6,19.4,68.0,25.8,145.0,11.5,0.402553
2022-12-03 02:00:00,0.2,1012.9,19.8,72.0,25.2,136.0,11.2,0.339575
2022-12-03 03:00:00,0.0,1013.2,19.3,72.0,24.7,112.0,9.4,0.535319
2022-12-03 04:00:00,0.0,1013.9,19.4,77.0,23.7,88.0,9.4,0.740425
2022-12-03 05:00:00,0.0,1014.5,19.8,81.0,23.2,79.0,8.6,0.756596
2022-12-03 06:00:00,0.0,1015.3,19.9,82.0,23.1,72.0,6.8,0.73617
2022-12-03 07:00:00,0.0,1015.9,19.7,81.0,23.1,73.0,7.9,0.708085
2022-12-03 08:00:00,0.0,1016.1,19.5,80.0,23.1,80.0,10.4,0.667234
2022-12-03 09:00:00,0.0,1016.1,19.3,81.0,22.7,71.0,10.4,0.619574
2022-12-03 10:00:00,0.0,1015.8,19.3,81.0,22.7,78.0,11.2,0.568511
2022-12-03 11:00:00,0.0,1015.5,19.7,86.0,22.2,79.0,8.3,0.522553
2022-12-03 12:00:00,0.0,1015.1,19.9,87.0,22.2,79.0,9.7,0.491064
2022-12-03 13:00:00,0.0,1014.7,19.8,87.0,22.1,81.0,9.0,0.480851
2022-12-03 14:00:00,0.0,1014.5,19.5,86.0,21.9,76.0,8.6,0.458724
2022-12-03 15:00:00,0.0,1014.5,19.5,87.0,21.8,78.0,8.3,0.488511
2022-12-03 16:00:00,0.0,1014.7,19.6,87.0,21.9,75.0,10.1,0.513192
2022-12-03 17:00:00,0.0,1015.1,19.6,87.0,21.9,75.0,10.4,0.520851
2022-12-03 18:00:00,0.0,1015.6,19.2,77.0,23.5,82.0,14.8,0.370213
2022-12-03 19:00:00,0.0,1015.9,19.0,68.0,25.3,86.0,14.4,0.170213
2022-12-03 20:00:00,0.0,1016.0,17.9,58.0,26.9,89.0,16.2,-0.0170212
2022-12-03 21:00:00,0.0,1015.3,17.3,52.0,28.1,90.0,16.2,0.144681
2022-12-03 22:00:00,0.0,1014.6,17.0,49.0,28.8,89.0,16.2,0.0468085
2022-12-03 23:00:00,0.0,1013.8,16.6,47.0,29.1,88.0,15.8,-0.175319
2022-12-04 00:00:00,0.0,1013.4,16.5,47.0,28.9,88.0,14.8,-0.221277
2022-12-04 01:00:00,0.0,1013.4,17.6,54.0,27.7,82.0,16.2,0.584681
2022-12-04 02:00:00,0.0,1013.7,17.4,58.0,26.3,85.0,10.1,0.530213
2022-12-04 03:00:00,0.0,1014.2,18.2,65.0,25.3,80.0,13.0,0.652766
2022-12-04 04:00:00,0.0,1014.8,18.4,70.0,24.2,72.0,12.2,0.740426
2022-12-04 05:00:00,0.0,1015.4,18.5,74.0,23.4,71.0,9.4,0.770213
2022-12-04 06:00:00,0.0,1016.3,18.6,76.0,23.1,73.0,7.2,0.726808
2022-12-04 07:00:00,0.0,1016.6,18.8,77.0,23.0,86.0,10.4,0.671489
2022-12-04 08:00:00,0.0,1016.7,19.1,79.0,22.9,95.0,8.6,0.675745
2022-12-04 09:00:00,0.0,1016.7,19.1,81.0,22.5,86.0,7.6,0.595745
2022-12-04 10:00:00,0.0,1016.5,18.9,82.0,22.1,73.0,7.2,0.562553
2022-12-04 11:00:00,0.0,1016.0,18.8,84.0,21.6,64.0,7.9,0.493617
2022-12-04 12:00:00,0.0,1015.6,18.7,83.0,21.7,57.0,7.9,0.468085
2022-12-04 13:00:00,0.0,1015.1,18.6,83.0,21.6,62.0,8.3,0.443404
2022-12-04 14:00:00,0.0,1014.8,18.6,84.0,21.4,65.0,8.6,0.415319
2022-12-04 15:00:00,0.0,1015.1,18.8,88.0,20.9,66.0,7.2,0.435745
2022-12-04 16:00:00,0.0,1015.4,18.7,88.0,20.8,65.0,7.2,0.454468
2022-12-04 17:00:00,0.0,1015.8,18.7,87.0,20.9,66.0,8.3,0.477447
2022-12-04 18:00:00,0.0,1015.8,18.2,71.0,23.8,69.0,13.7,0.382979
2022-12-04 19:00:00,0.0,1016.2,18.0,63.0,25.6,78.0,15.5,0.114894
2022-12-04 20:00:00,0.0,1016.5,17.5,56.0,27.0,90.0,16.2,0.153192
2022-12-04 21:00:00,0.0,1016.2,16.8,51.0,27.9,98.0,15.8,0.187234
2022-12-04 22:00:00,0.0,1015.2,16.7,49.0,28.4,103.0,15.8,0.0612767
2022-12-04 23:00:00,0.0,1014.0,16.9,51.0,28.0,110.0,15.5,0.0987235
2022-12-05 00:00:00,0.0,1013.3,16.8,51.0,27.9,117.0,16.2,0.363404
2022-12-05 01:00:00,0.1,1013.5,17.5,57.0,26.7,115.0,14.0,0.551489
2022-12-05 02:00:00,0.5,1013.6,17.7,59.0,26.4,118.0,12.6,0.578723
2022-12-05 03:00:00,0.2,1013.8,18.0,63.0,25.6,111.0,11.5,0.650213
2022-12-05 04:00:00,0.0,1014.2,18.1,68.0,24.4,98.0,8.6,0.759149
2022-12-05 05:00:00,0.0,1014.8,18.9,75.0,23.6,89.0,6.5,0.811915
2022-12-05 06:00:00,0.0,1015.5,19.5,81.0,22.9,84.0,5.0,0.779575
2022-12-05 07:00:00,0.0,1015.9,19.9,87.0,22.2,92.0,4.7,0.734468
2022-12-05 08:00:00,0.0,1016.3,20.1,89.0,22.0,94.0,5.0,0.662979
2022-12-05 09:00:00,0.0,1015.5,20.2,92.0,21.6,56.0,4.3,0.577872
2022-12-05 10:00:00,0.0,1015.3,20.0,91.0,21.5,51.0,5.8,0.525958
2022-12-05 11:00:00,0.0,1014.6,19.6,92.0,21.0,58.0,4.3,0.46383
2022-12-05 12:00:00,0.0,1014.1,19.4,94.0,20.4,62.0,5.0,0.442553
2022-12-05 13:00:00,0.0,1014.1,19.5,90.0,21.2,161.0,4.7,0.41617
2022-12-05 14:00:00,0.0,1013.5,19.5,91.0,21.0,51.0,6.5,0.428936
2022-12-05 15:00:00,0.0,1012.9,19.0,89.0,20.9,60.0,5.4,0.449362
2022-12-05 16:00:00,0.0,1013.0,18.8,88.0,20.9,84.0,7.2,0.473192
2022-12-05 17:00:00,0.0,1013.4,19.0,88.0,21.1,102.0,7.9,0.524255
2022-12-05 18:00:00,0.0,1013.9,19.1,79.0,22.9,144.0,13.0,0.329362
2022-12-05 19:00:00,0.2,1014.8,19.0,78.0,23.0,145.0,11.2,0.0519149
2022-12-05 20:00:00,0.3,1015.0,18.8,74.0,23.7,128.0,12.6,-0.246808
2022-12-05 21:00:00,0.1,1014.4,18.9,70.0,24.7,140.0,11.9,-0.0987232
2022-12-05 22:00:00,0.0,1013.4,18.7,66.0,25.5,141.0,13.3,-0.125106
2022-12-05 23:00:00,0.0,1012.4,18.5,64.0,25.8,148.0,13.7,-0.013617
2022-12-06 00:00:00,0.1,1011.4,18.5,65.0,25.6,155.0,15.1,-0.211915
2022-12-06 01:00:00,0.2,1011.0,19.1,70.0,25.0,152.0,13.0,0.349787
2022-12-06 02:00:00,0.0,1011.0,18.8,69.0,24.9,153.0,13.0,0.550638
2022-12-06 03:00:00,0.0,1011.4,19.1,73.0,24.2,150.0,11.5,0.667234
2022-12-06 04:00:00,0.0,1011.7,19.3,79.0,23.1,138.0,8.6,0.758298
2022-12-06 05:00:00,0.0,1012.2,19.7,80.0,23.3,150.0,9.0,0.811915
2022-12-06 06:00:00,0.0,1012.6,20.2,85.0,22.9,142.0,5.0,0.782128
2022-12-06 07:00:00,0.0,1013.1,20.5,92.0,21.9,120.0,4.7,0.740426
2022-12-06 08:00:00,0.0,1013.2,20.5,93.0,21.7,105.0,5.0,0.679149
2022-12-06 09:00:00,0.0,1013.3,20.4,93.0,21.6,111.0,6.1,0.593192
2022-12-06 10:00:00,0.0,1012.8,20.5,89.0,22.4,133.0,9.0,0.532766
2022-12-06 11:00:00,0.0,1012.6,20.3,88.0,22.4,137.0,9.0,0.492766
2022-12-06 12:00:00,0.0,1012.5,20.3,88.0,22.4,148.0,8.3,0.470638
2022-12-06 13:00:00,0.0,1012.0,20.0,86.0,22.5,143.0,9.0,0.450213
2022-12-06 14:00:00,0.0,1012.5,20.0,86.0,22.5,136.0,7.9,0.474043
2022-12-06 15:00:00,0.0,1012.2,19.9,87.0,22.2,116.0,7.9,0.497872
2022-12-06 16:00:00,0.0,1012.6,20.0,88.0,22.1,107.0,7.9,0.51149
2022-12-06 17:00:00,0.0,1013.1,20.2,90.0,21.9,87.0,7.9,0.545532
2022-12-06 18:00:00,0.0,1013.7,20.1,83.0,23.1,84.0,9.7,0.41617
2022-12-06 19:00:00,0.0,1014.6,19.3,70.0,25.2,91.0,9.0,0.297021
2022-12-06 20:00:00,0.0,1014.5,18.2,57.0,27.5,100.0,11.9,0.144681
2022-12-06 21:00:00,0.0,1014.1,17.5,51.0,28.6,120.0,12.6,0.0229789
2022-12-06 22:00:00,0.0,1013.6,17.6,50.0,29.1,142.0,13.3,-0.198298
2022-12-06 23:00:00,0.3,1013.3,18.8,55.0,28.7,151.0,15.5,0.388936
2022-12-07 00:00:00,0.3,1013.1,19.3,63.0,26.9,149.0,11.5,0.177021
2022-12-07 01:00:00,0.0,1013.2,18.2,57.0,27.5,140.0,10.8,0.422979
2022-12-07 02:00:00,0.0,1013.5,18.8,61.0,27.0,137.0,8.6,0.513192
2022-12-07 03:00:00,0.0,1014.1,19.4,66.0,26.3,143.0,4.3,0.630638
2022-12-07 04:00:00,0.0,1015.0,20.2,74.0,25.2,151.0,7.2,0.784681
2022-12-07 05:00:00,0.0,1015.9,20.6,79.0,24.5,129.0,9.4,0.849362
2022-12-07 06:00:00,0.0,1016.9,20.7,81.0,24.2,93.0,9.0,0.813617
2022-12-07 07:00:00,0.0,1017.6,21.0,83.0,24.1,73.0,10.8,0.793191
2022-12-07 08:00:00,0.0,1017.9,20.9,84.0,23.8,71.0,13.3,0.72
2022-12-07 09:00:00,0.0,1017.9,21.1,86.0,23.6,70.0,14.8,0.653617
2022-12-07 10:00:00,0.0,1017.7,20.8,85.0,23.5,70.0,17.3,0.592341
2022-12-07 11:00:00,0.0,1017.4,20.4,83.0,23.5,99.0,18.0,0.538723
2022-12-07 12:00:00,0.0,1017.1,20.3,83.0,23.4,101.0,14.0,0.523404
2022-12-07 13:00:00,0.0,1016.6,20.2,84.0,23.1,91.0,13.0,0.492766
2022-12-07 14:00:00,0.0,1016.6,20.1,82.0,23.3,87.0,14.0,0.510638
2022-12-07 15:00:00,0.0,1016.7,20.1,83.0,23.1,75.0,13.0,0.522553
2022-12-07 16:00:00,0.0,1016.7,19.5,80.0,23.1,73.0,16.2,0.542128
2022-12-07 17:00:00,0.0,1016.9,19.2,78.0,23.3,76.0,19.4,0.58383
2022-12-07 18:00:00,0.0,1017.4,19.4,74.0,24.3,77.0,22.0,0.348085
2022-12-07 19:00:00,0.0,1018.2,19.4,68.0,25.7,81.0,23.8,0.225532
2022-12-07 20:00:00,0.0,1018.4,18.3,59.0,27.0,83.0,25.2,-0.13617
2022-12-07 21:00:00,0.0,1018.1,18.0,56.0,27.6,85.0,26.3,0.024681
2022-12-07 22:00:00,0.0,1017.6,18.2,56.0,27.8,83.0,26.3,0.222128
2022-12-07 23:00:00,0.0,1016.4,18.8,58.0,27.8,78.0,25.6,0.138724
2022-12-08 00:00:00,0.0,1015.8,18.5,57.0,27.8,76.0,26.6,-0.240851
2022-12-08 01:00:00,0.0,1015.6,18.4,58.0,27.4,76.0,27.7,-0.0195743
2022-12-08 02:00:00,0.0,1015.9,18.6,62.0,26.5,81.0,29.9,0.337872
2022-12-08 03:00:00,0.0,1016.7,18.8,66.0,25.6,83.0,26.3,0.627234
2022-12-08 04:00:00,0.0,1017.8,19.4,74.0,24.3,82.0,22.3,0.757447
2022-12-08 05:00:00,0.0,1018.9,19.4,77.0,23.7,78.0,20.9,0.828085
2022-12-08 06:00:00,0.0,1019.6,19.8,80.0,23.4,73.0,20.2,0.781277
2022-12-08 07:00:00,0.0,1020.1,19.7,79.0,23.6,79.0,20.2,0.761702
2022-12-08 08:00:00,0.0,1020.0,20.1,81.0,23.5,79.0,19.4,0.706383
2022-12-08 09:00:00,0.0,1020.2,20.3,83.0,23.4,80.0,18.7,0.628936
2022-12-08 10:00:00,0.0,1020.3,20.3,84.0,23.2,78.0,19.1,0.587234
2022-12-08 11:00:00,0.0,1020.1,20.3,84.0,23.2,77.0,20.5,0.537021
2022-12-08 12:00:00,0.0,1020.0,20.2,83.0,23.3,79.0,21.2,0.51234
2022-12-08 13:00:00,0.0,1019.9,20.1,83.0,23.1,80.0,19.8,0.494468
2022-12-08 14:00:00,0.0,1019.8,20.0,83.0,23.0,81.0,19.1,0.499574
2022-12-08 15:00:00,0.0,1019.7,19.9,84.0,22.7,79.0,18.4,0.515745
2022-12-08 16:00:00,0.0,1020.1,19.7,83.0,22.7,79.0,16.9,0.53617
2022-12-08 17:00:00,0.0,1020.6,19.7,83.0,22.7,80.0,16.6,0.574468
2022-12-08 18:00:00,0.0,1020.5,19.1,74.0,24.0,72.0,20.5,0.428936
2022-12-08 19:00:00,0.0,1021.0,18.4,65.0,25.5,77.0,27.0,0.122553
2022-12-08 20:00:00,0.0,1021.3,17.8,58.0,26.7,77.0,28.4,0.156596
2022-12-08 21:00:00,0.0,1021.0,17.6,55.0,27.4,74.0,28.4,-0.141276
2022-12-08 22:00:00,0.0,1020.4,17.6,54.0,27.7,73.0,28.4,-0.286808
2022-12-08 23:00:00,0.0,1019.5,17.5,53.0,28.0,75.0,28.4,-0.281702
2022-12-09 00:00:00,0.0,1018.9,17.4,53.0,27.9,75.0,28.8,-0.222979
2022-12-09 01:00:00,0.0,1019.1,17.5,56.0,27.0,72.0,28.4,0.205958
2022-12-09 02:00:00,0.0,1019.4,17.4,58.0,26.3,70.0,27.0,0.381277
2022-12-09 03:00:00,0.0,1020.0,17.4,62.0,25.2,70.0,26.6,0.54383
2022-12-09 04:00:00,0.0,1020.5,18.1,69.0,24.1,72.0,20.5,0.737021
2022-12-09 05:00:00,0.0,1021.2,18.0,69.0,24.0,72.0,18.7,0.770213
2022-12-09 06:00:00,0.0,1021.7,18.8,74.0,23.7,72.0,19.4,0.742128
2022-12-09 07:00:00,0.0,1022.2,19.4,79.0,23.2,70.0,19.4,0.73617
2022-12-09 08:00:00,0.0,1022.3,18.9,76.0,23.4,75.0,22.0,0.686809
2022-12-09 09:00:00,0.0,1022.2,19.0,77.0,23.3,78.0,21.2,0.603404
2022-12-09 10:00:00,0.0,1021.9,18.8,77.0,23.1,75.0,21.6,0.526809
2022-12-09 11:00:00,0.0,1021.3,17.8,73.0,22.9,74.0,23.4,0.495319
2022-12-09 12:00:00,0.0,1020.7,17.1,71.0,22.6,78.0,22.7,0.446808
2022-12-09 13:00:00,0.0,1020.2,14.8,63.0,22.2,77.0,22.3,0.434894
2022-12-09 14:00:00,0.0,1020.0,15.4,65.0,22.3,78.0,19.1,0.451915
2022-12-09 15:00:00,0.0,1020.0,15.1,62.0,22.8,79.0,20.5,0.474894
2022-12-09 16:00:00,0.0,1019.9,14.8,61.0,22.7,79.0,20.9,0.499574
2022-12-09 17:00:00,0.0,1020.3,14.8,60.0,23.0,79.0,21.2,0.531915
2022-12-09 18:00:00,0.0,1020.9,16.1,61.0,24.1,80.0,24.8,0.411064
2022-12-09 19:00:00,0.0,1021.3,15.7,56.0,25.1,82.0,30.2,0.171915
2022-12-09 20:00:00,0.0,1021.6,15.4,51.0,26.3,84.0,31.7,-0.194043
2022-12-09 21:00:00,0.0,1021.0,15.6,50.0,26.9,82.0,30.6,0.0493618
2022-12-09 22:00:00,0.0,1019.9,14.6,45.0,27.6,83.0,29.2,-0.287659
2022-12-09 23:00:00,0.0,1018.7,14.8,46.0,27.4,82.0,29.2,-0.0995744
2022-12-10 00:00:00,0.0,1018.0,15.9,50.0,27.2,85.0,27.4,-0.16
2022-12-10 01:00:00,0.0,1018.0,16.0,53.0,26.3,83.0,26.6,-0.0936168
2022-12-10 02:00:00,0.0,1017.9,16.0,54.0,26.0,83.0,24.5,0.250213
2022-12-10 03:00:00,0.0,1018.3,15.8,57.0,24.9,84.0,23.8,0.50383
2022-12-10 04:00:00,0.0,1018.8,17.1,66.0,23.8,84.0,19.1,0.70383
2022-12-10 05:00:00,0.0,1019.1,16.8,67.0,23.3,77.0,17.3,0.737021
2022-12-10 06:00:00,0.0,1019.5,16.4,66.0,23.1,73.0,13.3,0.708936
2022-12-10 07:00:00,0.0,1019.9,17.6,73.0,22.7,74.0,11.5,0.68766
2022-12-10 08:00:00,0.0,1020.3,17.8,73.0,22.9,77.0,14.8,0.659575
2022-12-10 09:00:00,0.0,1020.4,18.5,77.0,22.7,80.0,16.2,0.611064
2022-12-10 10:00:00,0.0,1019.9,19.5,84.0,22.3,76.0,15.1,0.559149
2022-12-10 11:00:00,0.0,1019.5,19.0,82.0,22.2,75.0,16.2,0.515745
2022-12-10 12:00:00,0.0,1018.9,18.5,78.0,22.5,75.0,16.9,0.491064
2022-12-10 13:00:00,0.0,1018.6,17.8,75.0,22.4,76.0,15.5,0.464681
2022-12-10 14:00:00,0.0,1018.7,16.5,71.0,22.0,71.0,11.9,0.46383
2022-12-10 15:00:00,0.0,1018.2,15.9,69.0,21.8,69.0,11.5,0.47234
2022-12-10 16:00:00,0.0,1018.5,15.4,65.0,22.3,75.0,14.4,0.48
2022-12-10 17:00:00,0.0,1018.8,15.1,64.0,22.2,71.0,13.3,0.514042
2022-12-10 18:00:00,0.0,1019.3,16.1,62.0,23.8,77.0,16.2,0.453617
2022-12-10 19:00:00,0.0,1019.7,17.6,65.0,24.6,74.0,24.8,0.0800001
2022-12-10 20:00:00,0.0,1019.4,17.0,58.0,25.9,77.0,25.6,0.102128
2022-12-10 21:00:00,0.0,1018.7,16.5,54.0,26.6,78.0,26.6,-0.195744
2022-12-10 22:00:00,0.0,1017.9,16.2,51.0,27.2,78.0,25.2,-0.243404
2022-12-10 23:00:00,0.0,1016.9,15.4,47.0,27.7,77.0,24.1,-0.235745
2022-12-11 00:00:00,0.0,1016.2,15.7,49.0,27.3,78.0,25.2,-0.0468083
2022-12-11 01:00:00,0.0,1015.7,15.1,47.0,27.4,81.0,21.6,-0.041702
2022-12-11 02:00:00,0.0,1015.9,16.7,56.0,26.2,76.0,21.6,0.325958
2022-12-11 03:00:00,0.0,1016.3,16.9,61.0,24.9,75.0,23.4,0.584681
2022-12-11 04:00:00,0.0,1016.7,18.3,73.0,23.4,73.0,20.2,0.697021
2022-12-11 05:00:00,0.0,1017.1,18.6,76.0,23.1,72.0,18.4,0.697872
2022-12-11 06:00:00,0.0,1017.6,18.7,77.0,22.9,69.0,15.8,0.67234
2022-12-11 07:00:00,0.0,1018.0,18.8,78.0,22.8,69.0,15.5,0.661277
2022-12-11 08:00:00,0.0,1018.2,19.4,82.0,22.6,69.0,17.6,0.640851
2022-12-11 09:00:00,0.0,1018.1,19.5,83.0,22.5,69.0,17.6,0.595745
2022-12-11 10:00:00,0.0,1018.1,19.5,83.0,22.5,68.0,15.1,0.558298
2022-12-11 11:00:00,0.0,1017.6,19.8,87.0,22.1,73.0,14.4,0.518298
2022-12-11 12:00:00,0.0,1017.2,19.8,88.0,21.9,71.0,13.0,0.495319
2022-12-11 13:00:00,0.0,1016.9,19.7,88.0,21.8,73.0,9.7,0.484255
2022-12-11 14:00:00,0.0,1017.1,19.5,89.0,21.4,77.0,9.0,0.48
2022-12-11 15:00:00,0.0,1017.1,19.5,88.0,21.6,76.0,9.4,0.477447
2022-12-11 16:00:00,0.0,1017.6,19.7,89.0,21.6,74.0,9.0,0.508085
2022-12-11 17:00:00,0.0,1017.6,19.5,86.0,22.0,72.0,15.5,0.528511
2022-12-11 18:00:00,0.0,1018.0,18.8,76.0,23.3,68.0,18.7,0.46383
2022-12-11 19:00:00,0.0,1018.7,18.2,65.0,25.2,69.0,18.7,0.378724
2022-12-11 20:00:00,0.0,1019.3,17.2,56.0,26.7,74.0,22.7,0.17617
2022-12-11 21:00:00,0.0,1018.3,17.1,53.0,27.5,75.0,23.8,0.0280851
2022-12-11 22:00:00,0.0,1017.5,17.2,52.0,28.0,72.0,24.8,-0.16851
2022-12-11 23:00:00,0.0,1016.9,17.5,53.0,28.0,71.0,24.1,0.0365959
2022-12-12 00:00:00,0.0,1016.3,18.0,58.0,27.0,68.0,24.5,-0.0638296
2022-12-12 01:00:00,0.0,1015.9,18.7,63.0,26.3,66.0,23.8,0.205958
2022-12-12 02:00:00,0.0,1016.2,18.6,64.0,25.9,70.0,23.8,0.237447
2022-12-12 03:00:00,0.0,1016.8,19.0,72.0,24.4,66.0,19.1,0.62383
2022-12-12 04:00:00,0.0,1017.4,19.6,80.0,23.2,61.0,14.4,0.784681
2022-12-12 05:00:00,0.0,1018.0,19.9,84.0,22.7,59.0,13.3,0.834043
2022-12-12 06:00:00,0.0,1018.1,19.8,85.0,22.4,60.0,16.2,0.808511
2022-12-12 07:00:00,0.0,1018.2,19.6,87.0,21.9,53.0,14.4,0.741277
2022-12-12 08:00:00,0.0,1018.2,19.6,87.0,21.9,56.0,14.8,0.674894
2022-12-12 09:00:00,0.0,1018.1,19.6,87.0,21.9,54.0,14.0,0.609362
2022-12-12 10:00:00,0.0,1017.7,19.7,86.0,22.2,57.0,17.6,0.559149
2022-12-12 11:00:00,0.0,1017.4,19.6,85.0,22.2,52.0,17.6,0.516596
2022-12-12 12:00:00,0.0,1017.0,19.7,88.0,21.8,51.0,16.2,0.490213
2022-12-12 13:00:00,0.0,1016.5,19.5,87.0,21.8,50.0,15.8,0.464681
2022-12-12 14:00:00,0.0,1016.3,19.3,88.0,21.4,50.0,15.5,0.475745
2022-12-12 15:00:00,0.0,1016.4,19.3,89.0,21.2,47.0,15.8,0.48766
2022-12-12 16:00:00,0.0,1016.7,19.0,88.0,21.1,49.0,17.6,0.515745
2022-12-12 17:00:00,0.0,1017.2,18.9,88.0,21.0,50.0,17.6,0.532766
2022-12-12 18:00:00,0.0,1017.6,18.9,83.0,21.9,55.0,18.7,0.402553
2022-12-12 19:00:00,0.1,1018.0,19.0,78.0,23.0,56.0,18.4,0.198298
2022-12-12 20:00:00,0.0,1018.1,18.6,70.0,24.4,56.0,21.2,0.00680862
2022-12-12 21:00:00,0.0,1017.8,18.3,64.0,25.6,55.0,23.4,-0.027234
2022-12-12 22:00:00,0.0,1017.1,18.0,62.0,25.8,57.0,24.8,-0.0595744
2022-12-12 23:00:00,0.0,1015.4,18.2,63.0,25.8,61.0,24.1,0.0604255
2022-12-13 00:00:00,0.0,1014.6,17.7,59.0,26.3,64.0,23.0,-0.0119148
2022-12-13 01:00:00,0.0,1014.3,17.3,58.0,26.2,63.0,23.0,-0.10383
2022-12-13 02:00:00,0.0,1014.4,17.4,62.0,25.2,59.0,23.4,0.228085
2022-12-13 03:00:00,0.0,1014.9,17.8,70.0,23.6,54.0,21.2,0.565107
