DT,dwpt,prcp,rhum,temp,wdir,wspd,Amity
11/11/2022 3:00,2.7,0,89,4.4,350,11.2,0.604398
11/11/2022 4:00,2.7,0,89,4.4,350,11.2,0.596686
11/11/2022 5:00,1,0,92,2.2,0,0,0.558162
11/11/2022 6:00,0.5,0,92,1.7,0,0,0.525014
11/11/2022 7:00,-1.2,0,96,-0.6,270,5.4,0.492499
11/11/2022 8:00,0,0,100,0,0,0,0.482067
11/11/2022 9:00,0,0,100,0,0,0,0.472854
11/11/2022 10:00,1.1,0,96,1.7,0,0,0.468709
11/11/2022 11:00,1.1,0,96,1.7,0,0,0.469043
11/11/2022 12:00,1.1,0,96,1.7,0,0,0.501197
11/11/2022 13:00,1.8,0,97,2.2,0,0,0.542238
11/11/2022 14:00,2.2,0,100,2.2,0,0,0.599093
11/11/2022 15:00,1.8,0,93,2.8,70,5.4,0.673429
11/11/2022 16:00,2.9,0,97,3.3,0,0,0.670467
11/11/2022 17:00,3.3,0,89,5,360,5.4,0.648177
11/11/2022 18:00,3.3,0,89,5,360,5.4,0.607035
11/11/2022 19:00,1.7,0,63,8.3,340,7.6,0.527133
11/11/2022 20:00,1.1,0,58,8.9,340,5.4,0.608647
11/11/2022 21:00,1.1,0,58,8.9,348,5.4,0.6062
11/11/2022 22:00,4.4,0.8,89,6.1,0,0,0.619182
11/11/2022 23:00,4.4,2,89,6.1,0,0,0.626183
11/12/2022 0:00,5.1,1.5,93,6.1,330,5.4,0.644001
11/12/2022 1:00,4.4,0.3,92,5.6,10,7.6,0.657407
11/12/2022 2:00,4,0,93,5,330,11.2,0.645133
11/12/2022 3:00,4.4,0,96,5,360,5.4,0.595518
11/12/2022 4:00,4.4,0,96,5,360,5.4,0.558802
11/12/2022 5:00,3.3,0,89,5,310,7.6,0.510253
11/12/2022 6:00,3.4,0.3,93,4.4,340,9.4,0.490673
11/12/2022 7:00,2.7,0,89,4.4,350,13,0.44699
11/12/2022 8:00,2.7,0,89,4.4,340,9.4,0.42573
11/12/2022 9:00,2.7,0.5,89,4.4,340,9.4,0.415453
11/12/2022 10:00,2.9,0,93,3.9,360,9.4,0.417606
11/12/2022 11:00,2.9,0.6,93,3.9,360,9.4,0.43047
11/12/2022 12:00,2.7,0.8,89,4.4,350,11.2,0.442299
11/12/2022 13:00,2.3,0,86,4.4,350,9.4,0.476189
11/12/2022 14:00,2.3,0.3,86,4.4,350,9.4,0.523335
11/12/2022 15:00,2.3,0,89,3.9,10,5.4,0.581688
11/12/2022 16:00,2.9,0,86,5,340,9.4,0.615668
11/12/2022 17:00,2.2,0,76,6.1,360,11.2,0.605994
11/12/2022 18:00,2.2,0,76,6.1,360,11.2,0.539622
11/12/2022 19:00,2.1,0,65,8.3,340,5.4,0.514022
11/12/2022 20:00,2.2,0,63,8.9,10,5.4,0.427211
11/12/2022 21:00,2.3,0,61,9.4,0,0,0.419556
11/12/2022 22:00,2.1,0,58,10,0,0,0.386654
11/12/2022 23:00,2.1,0,58,10,0,0,0.440704
11/13/2022 0:00,2.7,0,79,6.1,220,5.4,0.508962
11/13/2022 1:00,2.3,0,86,4.4,0,0,0.567119
11/13/2022 2:00,1.2,0,89,2.8,0,0,0.575357
11/13/2022 3:00,2.3,0,89,3.9,320,5.4,0.561446
11/13/2022 4:00,2.3,0,89,3.9,320,5.4,0.565183
11/13/2022 5:00,0.7,0,97,1.1,0,0,0.548982
11/13/2022 6:00,0.7,0,97,1.1,0,0,0.529555
11/13/2022 7:00,-0.6,0,100,-0.6,0,0,0.50009
11/13/2022 8:00,-1.7,0,96,-1.1,0,0,0.472441
11/13/2022 9:00,-1.7,0,96,-1.1,0,0,0.454738
11/13/2022 10:00,-0.6,0,100,-0.6,0,0,0.453365
11/13/2022 11:00,0,0,100,0,0,0,0.460618
11/13/2022 12:00,0,0,100,0,0,0,0.480073
11/13/2022 13:00,0,0,100,0,0,0,0.513919
11/13/2022 14:00,-0.6,0,100,-0.6,0,0,0.570488
11/13/2022 15:00,-0.6,0,100,-0.6,0,0,0.634151
11/13/2022 16:00,-1.2,0,96,-0.6,310,7.6,0.688272
11/13/2022 17:00,0.7,0,97,1.1,0,0,0.688253
11/13/2022 18:00,0.7,0,97,1.1,0,0,0.639879
11/13/2022 19:00,1.8,0,97,2.2,0,0,0.6281
11/13/2022 20:00,2.2,0,96,2.8,0,0,0.547544
11/13/2022 21:00,3.3,0,82,6.1,0,0,0.506114
11/13/2022 22:00,4,0,80,7.2,0,0,0.519827
11/13/2022 23:00,4,0,80,7.2,0,0,0.536964
11/14/2022 0:00,2.9,0,86,5,0,0,0.611768
11/14/2022 1:00,2.2,0,96,2.8,0,0,0.685524
11/14/2022 2:00,2.2,0,96,2.8,0,0,0.690704
11/14/2022 3:00,2.3,0,93,3.3,340,5.4,0.673081
11/14/2022 4:00,2.3,0,93,3.3,340,5.4,0.652028
11/14/2022 5:00,1.8,0,86,3.9,3,9.4,0.604297
11/14/2022 6:00,1.1,0,79,4.4,350,9.4,0.550785
11/14/2022 7:00,0,0,79,3.3,320,11.2,0.498839
11/14/2022 8:00,0.1,0,76,3.9,330,9.4,0.485167
11/14/2022 9:00,0.1,0,76,3.9,330,9.4,0.474041
11/14/2022 10:00,-0.5,0,76,3.3,360,16.6,0.4821
11/14/2022 11:00,-0.5,0,73,3.9,360,16.6,0.483053
11/14/2022 12:00,-1.1,0,73,3.3,340,16.6,0.520033
11/14/2022 13:00,-1.1,0,73,3.3,340,16.6,0.583325
11/14/2022 14:00,-1.6,0,65,4.4,6,13,0.688146
11/14/2022 15:00,-1.7,0,62,5,350,16.6,0.729119
11/14/2022 16:00,-0.1,0,60,7.2,10,14.8,0.645482
11/14/2022 17:00,0,0,52,9.4,20,22.3,0.524035
11/14/2022 18:00,0,0,52,9.4,20,22.3,0.453752
11/14/2022 19:00,1.2,0,47,12.2,10,22.3,0.403609
11/14/2022 20:00,1,0,43,13.3,7,22.3,0.372922
11/14/2022 21:00,1.2,0,42,13.9,360,20.5,0.361244
11/14/2022 22:00,1,0,43,13.3,30,20.5,0.39897
11/14/2022 23:00,1,0,43,13.3,30,20.5,0.495302
11/15/2022 0:00,-0.5,0,50,9.4,30,24.1,0.55091
11/15/2022 1:00,-0.7,0,55,7.8,20,18.4,0.610037
11/15/2022 2:00,-1,0,56,7.2,10,20.5,0.637098
11/15/2022 3:00,-1,0,56,7.2,10,20.5,0.625418
11/15/2022 4:00,-1.8,0,59,5.6,360,20.5,0.582715
11/15/2022 5:00,-1.8,0,59,5.6,5,20.5,0.553178
11/15/2022 6:00,-2.1,0,60,5,350,16.6,0.504893
11/15/2022 7:00,-2.7,0,60,4.4,360,11.2,0.456792
11/15/2022 8:00,-2.7,0,60,4.4,360,11.2,0.440452
11/15/2022 9:00,-2.9,0,64,3.3,340,9.4,0.440401
11/15/2022 10:00,-2.9,0,64,3.3,340,13,0.459284
11/15/2022 11:00,-2.7,0,62,3.9,5,13,0.480604
11/15/2022 12:00,-2.7,0,62,3.9,350,20.5,0.5125
11/15/2022 13:00,-2.7,0,62,3.9,350,20.5,0.584969
11/15/2022 14:00,-3.4,0,59,3.9,350,18.4,0.680504
11/15/2022 15:00,-2.7,0,62,3.9,340,16.6,0.721732
11/15/2022 16:00,-2.3,0,55,6.1,340,16.6,0.647172
11/15/2022 17:00,-1.7,0,51,7.8,4,16.6,0.552231
11/15/2022 18:00,-1.7,0,51,7.8,340,14.8,0.456454
11/15/2022 19:00,-0.5,0,43,11.7,20,13,0.416656
11/15/2022 20:00,-1,0,40,12.2,20,14.8,0.379094
11/15/2022 21:00,-0.5,0,40,12.8,20,18.4,0.376186
11/15/2022 22:00,-0.5,0,40,12.8,20,18.4,0.406329
11/15/2022 23:00,-0.7,0,44,11.1,4,16.6,0.470284
11/16/2022 0:00,-0.5,0,54,8.3,350,14.8,0.547248
11/16/2022 1:00,-1,0,56,7.2,350,16.6,0.612825
11/16/2022 2:00,-1.7,0,55,6.7,4,16.6,0.642955
11/16/2022 3:00,-1.8,0,59,5.6,350,14.8,0.613627
11/16/2022 4:00,-1.8,0,59,5.6,350,14.8,0.593508
11/16/2022 5:00,-2.2,0,67,3.3,360,11.2,0.545655
11/16/2022 6:00,-2.2,0,67,3.3,360,9.4,0.501895
11/16/2022 7:00,-2.7,0,70,2.2,360,9.4,0.467679
11/16/2022 8:00,-2.7,0,70,2.2,360,9.4,0.447675
11/16/2022 9:00,-2.8,0,72,1.7,350,11.2,0.454386
11/16/2022 10:00,-2.7,0,70,2.2,350,11.2,0.450611
11/16/2022 11:00,-3.2,0,73,1.1,360,11.2,0.47005
11/16/2022 12:00,-3.2,0,73,1.1,360,11.2,0.502801
11/16/2022 13:00,-3.4,0,69,1.7,360,9.4,0.576868
11/16/2022 14:00,-3.2,0,79,0,350,9.4,0.663944
11/16/2022 15:00,-2.8,0,75,1.1,360,9.4,0.732098
11/16/2022 16:00,-2.8,0,75,1.1,350,9.4,0.665313
11/16/2022 17:00,-1.6,0,65,4.4,350,9.4,0.546464
11/16/2022 18:00,-1,0,52,8.3,350,9.4,0.460027
11/16/2022 19:00,-1.1,0,46,10,30,13,0.403248
11/16/2022 20:00,-0.7,0,44,11.1,30,11.2,0.374788
11/16/2022 21:00,-1.1,0,41,11.7,10,11.2,0.372625
11/16/2022 22:00,-1.1,0,41,11.7,10,11.2,0.398721
11/16/2022 23:00,-1.1,0,46,10,60,7.6,0.471662
11/17/2022 0:00,-1.7,0,53,7.2,70,7.6,0.567651
11/17/2022 1:00,-2.3,0,55,6.1,20,5.4,0.62298
11/17/2022 2:00,-2.3,0,55,6.1,20,5.4,0.636735
11/17/2022 3:00,-2.8,0,72,1.7,10,5.4,0.632203
11/17/2022 4:00,-2.8,0,78,0.6,0,0,0.63045
11/17/2022 5:00,-3.3,0,89,-1.7,0,0,0.589544
11/17/2022 6:00,-3.3,0,85,-1.1,330,5.4,0.536957
11/17/2022 7:00,-2.9,0,81,0,350,11.2,0.498104
11/17/2022 8:00,-2.9,0,81,0,350,11.2,0.477814
11/17/2022 9:00,-3.2,0,79,0,340,11.2,0.490503
11/17/2022 10:00,-3.2,0,79,0,350,11.2,0.50096
11/17/2022 11:00,-3.2,0,79,0,4,11.2,0.52398
11/17/2022 12:00,-3.2,0,79,0,360,14.8,0.562416
11/17/2022 13:00,-3.2,0,73,1.1,350,16.6,0.632035
11/17/2022 14:00,-4,0,69,1.1,5,16.6,0.746586
11/17/2022 15:00,-3.4,0,69,1.7,340,18.4,0.782572
11/17/2022 16:00,-3.3,0,64,2.8,350,20.5,0.743319
11/17/2022 17:00,-3.3,0,64,2.8,350,20.5,0.649576
11/17/2022 18:00,-2.8,0,47,7.8,20,18.4,0.590311
11/17/2022 19:00,-2.7,0,46,8.3,40,24.1,0.47065
11/17/2022 20:00,-2.3,0,42,10,40,27.7,0.429482
11/17/2022 21:00,-2.3,0,42,10,50,27.7,0.426377
11/17/2022 22:00,-2.7,0,41,10,40,29.5,0.460303
11/17/2022 23:00,-2.9,0,42,9.4,40,24.1,0.525803
11/18/2022 0:00,-2.1,0,46,8.9,30,24.1,0.61812
11/18/2022 1:00,-2.7,0,51,6.7,20,20.5,0.685014
11/18/2022 2:00,-2.8,0,57,5,10,18.4,0.676415
11/18/2022 3:00,-3.4,0,57,4.4,10,16.6,0.661989
11/18/2022 4:00,-3.3,0,62,3.3,350,18.4,0.634564
11/18/2022 5:00,-4.4,0,57,3.3,10,16.6,0.601244
11/18/2022 6:00,-4.9,0,55,3.3,10,18.4,0.543099
11/18/2022 7:00,-5.6,0,54,2.8,360,16.6,0.511283
11/18/2022 8:00,-5.6,0,54,2.8,360,16.6,0.498118
11/18/2022 9:00,-6.6,0,50,2.8,340,18.4,0.492097
11/18/2022 10:00,-6.6,0,50,2.8,360,16.6,0.50007
11/18/2022 11:00,-7.2,0,50,2.2,350,20.5,0.50957
11/18/2022 12:00,-7.2,0,50,2.2,350,20.5,0.548152
11/18/2022 13:00,-7.9,0,49,1.7,350,18.4,0.620482
11/18/2022 14:00,-8.4,0,47,1.7,350,20.5,0.691308
11/18/2022 15:00,-7.7,0,48,2.2,340,20.5,0.758764
11/18/2022 16:00,-7.7,0,48,2.2,340,20.5,0.723682
11/18/2022 17:00,-7.7,0,41,4.4,350,20.5,0.60883
11/18/2022 18:00,-6,0,37,7.8,340,16.6,0.495291
11/18/2022 19:00,-7.8,0,29,9.4,10,22.3,0.442276
11/18/2022 20:00,-7.2,0,28,10.6,10,14.8,0.411529
11/18/2022 21:00,-7.2,0,27,11.1,10,18.4,0.415991
11/18/2022 22:00,-7.2,0,28,10.6,360,18.4,0.441045
11/18/2022 23:00,-7.2,0,28,10.6,360,18.4,0.50419
11/19/2022 0:00,-6.5,0,33,8.9,20,14.8,0.59278
11/19/2022 1:00,-6.6,0,41,5.6,340,11.2,0.642493
11/19/2022 2:00,-6.8,0,44,4.4,350,14.8,0.663564
11/19/2022 3:00,-6.7,0,48,3.3,350,9.4,0.64464
11/19/2022 4:00,-7.1,0,48,2.8,350,14.8,0.617768
11/19/2022 5:00,-7.1,0,48,2.8,350,14.8,0.589717
11/19/2022 6:00,-6.6,0,50,2.8,350,14.8,0.556762
11/19/2022 7:00,-6.6,0,50,2.8,350,14.8,0.525181
11/19/2022 8:00,-7.1,0,52,1.7,360,13,0.497748
11/19/2022 9:00,-7.1,0,52,1.7,350,14.8,0.488328
11/19/2022 10:00,-7.1,0,52,1.7,350,14.8,0.49464
11/19/2022 11:00,-7.1,0,52,1.7,4,16.6,0.511505
11/19/2022 12:00,-7.1,0,52,1.7,350,14.8,0.535679
11/19/2022 13:00,-7.9,0,53,0.6,350,13,0.576911
11/19/2022 14:00,-7.2,0,54,1.1,350,14.8,0.640186
11/19/2022 15:00,-7.1,0,52,1.7,350,16.6,0.686887
11/19/2022 16:00,-6.1,0,50,3.3,350,14.8,0.673658
11/19/2022 17:00,-6.1,0,50,3.3,350,14.8,0.595682
11/19/2022 18:00,-5,0,45,6.1,340,20.5,0.498382
11/19/2022 19:00,-4.3,0,42,7.8,330,14.8,0.444877
11/19/2022 20:00,-4,0,40,8.9,330,14.8,0.414358
11/19/2022 21:00,-4.4,0,36,10,350,11.2,0.40258
11/19/2022 22:00,-4.4,0,36,10,350,11.2,0.429991
11/19/2022 23:00,-3.3,0,44,8.3,3,11.2,0.514525
11/20/2022 0:00,-3.3,0,44,8.3,350,11.2,0.574374
11/20/2022 1:00,-4,0,50,5.6,20,7.6,0.634816
11/20/2022 2:00,-4.4,0,57,3.3,360,5.4,0.631818
11/20/2022 3:00,-4.4,0,69,0.6,10,7.6,0.631958
11/20/2022 4:00,-5.5,0,72,-1.1,360,7.6,0.641001
11/20/2022 5:00,-5,0,69,0,2,7.6,0.598273
11/20/2022 6:00,-5.5,0,72,-1.1,350,5.4,0.571987
11/20/2022 7:00,-5.5,0,72,-1.1,350,5.4,0.546562
11/20/2022 8:00,-5.5,0,78,-2.2,2,5.4,0.53909
11/20/2022 9:00,-5.5,0,78,-2.2,310,5.4,0.544041
11/20/2022 10:00,-5.6,0,81,-2.8,0,0,0.550476
11/20/2022 11:00,-5.6,0,81,-2.8,0,0,0.564877
11/20/2022 12:00,-6.1,0,88,-4.4,0,0,0.587505
11/20/2022 13:00,-6.1,0,88,-4.4,0,0,0.631534
11/20/2022 14:00,-6.7,0,88,-5,270,5.4,0.705362
11/20/2022 15:00,-6.1,0,92,-5,0,0,0.768556
11/20/2022 16:00,-6.1,0,92,-5,0,0,0.770596
11/20/2022 17:00,-2.8,0,72,1.7,0,0,0.661752
11/20/2022 18:00,-3.3,0,62,3.3,0,0,0.554109
11/20/2022 19:00,-3.2,0,53,5.6,0,0,0.489484
11/20/2022 20:00,-2.8,0,53,6.1,0,0,0.440046
11/20/2022 21:00,-2.8,0,53,6.1,0,0,0.433222
11/20/2022 22:00,-2.3,0,49,7.8,0,0,0.503723
11/20/2022 23:00,-1,0,58,6.7,120,5.4,0.569794
11/21/2022 0:00,-1.7,0,62,5,0,0,0.642381
11/21/2022 1:00,-1.7,0,62,5,0,0,0.671214
11/21/2022 2:00,-2.1,0,79,1.1,0,0,0.692667
11/21/2022 3:00,-0.6,0,82,2.2,0,0,0.681652
11/21/2022 4:00,-0.6,0,82,2.2,0,0,0.646027
11/21/2022 5:00,-1,0,82,1.7,0,0,0.591896
11/21/2022 6:00,-1.1,0,85,1.1,0,0,0.54009
11/21/2022 7:00,-1.1,0,85,1.1,0,0,0.49777
11/21/2022 8:00,-1.7,0,92,-0.6,0,0,0.483498
11/21/2022 9:00,-2.2,0,85,0,0,0,0.474208
11/21/2022 10:00,-1.7,0,92,-0.6,0,0,0.484788
11/21/2022 11:00,-1.7,0,92,-0.6,0,0,0.487801
11/21/2022 12:00,-0.6,0,85,1.7,0,0,0.521273
11/21/2022 13:00,-0.1,0,92,1.1,0,0,0.580581
11/21/2022 14:00,-0.7,0,88,1.1,0,0,0.639834
11/21/2022 15:00,0.1,0,89,1.7,120,5.4,0.703
11/21/2022 16:00,0.1,0,89,1.7,120,5.4,0.692407
11/21/2022 17:00,0,0,73,4.4,0,0,0.665284
11/21/2022 18:00,-1.1,0,62,5.6,0,0,0.616841
11/21/2022 19:00,-0.5,0,58,7.2,0,0,0.581967
11/21/2022 20:00,-0.7,0,55,7.8,0,0,0.589358
11/21/2022 21:00,-0.7,0,55,7.8,0,0,0.57862
11/21/2022 22:00,0,0,56,8.3,0,0,0.58788
11/21/2022 23:00,1.2,0,61,8.3,290,5.4,0.603728
11/22/2022 0:00,1.6,0,65,7.8,0,0,0.634922
11/22/2022 1:00,2.8,0,76,6.7,0,0,0.635877
11/22/2022 2:00,2.8,0,76,6.7,0,0,0.653752
11/22/2022 3:00,1.1,0,79,4.4,0,0,0.625268
11/22/2022 4:00,0.5,0,85,2.8,0,0,0.587769
11/22/2022 5:00,0.6,0,89,2.2,0,0,0.558367
11/22/2022 6:00,-0.6,0,96,0,0,0,0.519824
11/22/2022 7:00,-0.6,0,96,0,0,0,0.479102
11/22/2022 8:00,0.6,0,89,2.2,0,0,0.459537
11/22/2022 9:00,1.2,0,89,2.8,150,5.4,0.456706
11/22/2022 10:00,1,0,92,2.2,110,5.4,0.454039
11/22/2022 11:00,1,0,92,2.2,110,5.4,0.459904
11/22/2022 12:00,1.8,0,93,2.8,190,5.4,0.487683
11/22/2022 13:00,1.8,0,86,3.9,0,0,0.546406
11/22/2022 14:00,1.8,0,86,3.9,120,7.6,0.597895
11/22/2022 15:00,1.8,0,86,3.9,120,7.6,0.65185
11/22/2022 16:00,2.3,0.3,89,3.9,0,0,0.65114
11/22/2022 17:00,2.3,0.8,89,3.9,0,0,0.652461
11/22/2022 18:00,3.3,0.3,85,5.6,0,0,0.632713
11/22/2022 19:00,3.3,0.4,85,5.6,0,0,0.587117
11/22/2022 20:00,7.8,0.2,90,9.4,220,24.1,0.630511
11/22/2022 21:00,8.9,4.3,97,9.4,210,20.5,0.499064
11/22/2022 22:00,9.9,0.3,77,13.9,240,18.4,0.472787
11/22/2022 23:00,7.9,0,75,12.2,230,22.3,0.513383
11/23/2022 0:00,7.8,0,83,10.6,240,18.4,0.571784
11/23/2022 1:00,7.2,0,86,9.4,230,18.4,0.603798
11/23/2022 2:00,7.2,0,86,9.4,230,18.4,0.610547
11/23/2022 3:00,7.2,0,86,9.4,210,13,0.575476
11/23/2022 4:00,6.1,0,86,8.3,220,16.6,0.556694
11/23/2022 5:00,5,0,86,7.2,240,14.8,0.50775
11/23/2022 6:00,5,0,86,7.2,240,14.8,0.480575
11/23/2022 7:00,3.3,0,96,3.9,30,5.4,0.440491
11/23/2022 8:00,2.8,0,100,2.8,0,0,0.420744
11/23/2022 9:00,1.7,0,100,1.7,340,5.4,0.421273
11/23/2022 10:00,1.7,0,100,1.7,340,5.4,0.433795
11/23/2022 11:00,0.7,0,97,1.1,330,5.4,0.442638
11/23/2022 12:00,1,0,92,2.2,360,9.4,0.454298
11/23/2022 13:00,1,0,92,2.2,360,9.4,0.519843
11/23/2022 14:00,2.8,0,100,2.8,0,0,0.572212
11/23/2022 15:00,2.9,0,97,3.3,350,7.6,0.643751
11/23/2022 16:00,2.9,0,97,3.3,350,7.6,0.657003
11/23/2022 17:00,4,0,97,4.4,160,5.4,0.642226
11/23/2022 18:00,4,0,97,4.4,160,5.4,0.627363
11/23/2022 19:00,5.6,0,100,5.6,0,0,0.614078
11/23/2022 20:00,5.6,0,100,5.6,0,0,0.603261
11/23/2022 21:00,5.7,0,97,6.1,270,5.4,0.580314
11/23/2022 22:00,6.1,0,96,6.7,0,0,0.545693
11/23/2022 23:00,6.7,0,93,7.8,120,5.4,0.582662
11/24/2022 0:00,6.7,0,100,6.7,0,0,0.628972
11/24/2022 1:00,6.1,0,100,6.1,0,0,0.624259
11/24/2022 2:00,6.1,0,100,6.1,0,0,0.647935
11/24/2022 3:00,6.1,0,100,6.1,0,0,0.597599
11/24/2022 4:00,5.6,0,100,5.6,0,0,0.584621
11/24/2022 5:00,5.6,0,100,5.6,0,0,0.537696
11/24/2022 6:00,5.6,0,100,5.6,0,0,0.496962
11/24/2022 7:00,3.9,0,100,3.9,0,0,0.449415
11/24/2022 8:00,3.9,0,100,3.9,0,0,0.423676
11/24/2022 9:00,3.3,0,96,3.9,320,5.4,0.415385
11/24/2022 10:00,2.9,0,97,3.3,350,5.4,0.406897
11/24/2022 11:00,2.9,0,97,3.3,350,5.4,0.406121
11/24/2022 12:00,1.1,0,96,1.7,320,5.4,0.420939
11/24/2022 13:00,0.6,0,100,0.6,0,0,0.473321
11/24/2022 14:00,1.1,0,100,1.1,0,0,0.514212
11/24/2022 15:00,0.7,0,97,1.1,10,5.4,0.583776
11/24/2022 16:00,0.7,0,97,1.1,10,5.4,0.644632
11/24/2022 17:00,2.2,0,100,2.2,0,7.6,0.668504
11/24/2022 18:00,2.8,0,100,2.8,0,0,0.66188
11/24/2022 19:00,2.8,0,100,2.8,0,0,0.665657
11/24/2022 20:00,4.4,0,100,4.4,0,0,0.628077
11/24/2022 21:00,4.4,0,100,4.4,0,0,0.520527
11/24/2022 22:00,5.6,0,86,7.8,100,7.6,0.504207
11/24/2022 23:00,5,0,89,6.7,100,7.6,0.500118
11/25/2022 0:00,5,0,89,6.7,100,7.6,0.52892
11/25/2022 1:00,3.3,0,100,3.3,0,0,0.530183
11/25/2022 2:00,3.3,0,100,3.3,0,0,0.521118
11/25/2022 3:00,3.9,0,100,3.9,0,0,0.523022
11/25/2022 4:00,4,0,97,4.4,0,0,0.528178
11/25/2022 5:00,3.3,0,100,3.3,3,0,0.496029
11/25/2022 6:00,3.3,0,100,3.3,240,9.4,0.475681
11/25/2022 7:00,3.3,0,100,3.3,0,0,0.450217
11/25/2022 8:00,3.3,0,100,3.3,0,0,0.434164
11/25/2022 9:00,2.9,0,97,3.3,190,7.6,0.430548
11/25/2022 10:00,2.8,0,100,2.8,290,5.4,0.428599
11/25/2022 11:00,2.8,0,100,2.8,0,5.4,0.436873
11/25/2022 12:00,2.2,0,100,2.2,0,0,0.455064
11/25/2022 13:00,2.2,0,100,2.2,0,0,0.49236
11/25/2022 14:00,2.2,0,100,2.2,110,5.4,0.529086
11/25/2022 15:00,1.8,0,97,2.2,110,5.4,0.57231
11/25/2022 16:00,2.2,0,96,2.8,150,7.6,0.620003
11/25/2022 17:00,2.2,0,96,2.8,150,7.6,0.629987
11/25/2022 18:00,2.8,0,100,2.8,250,5.4,0.630392
11/25/2022 19:00,3.3,0,96,3.9,310,7.6,0.611285
11/25/2022 20:00,3.4,0.5,93,4.4,350,5.4,0.621698
11/25/2022 21:00,3.4,0.3,93,4.4,0,0,0.615796
11/25/2022 22:00,4,0.5,97,4.4,300,7.6,0.62187
11/25/2022 23:00,4,1.3,97,4.4,0,0,0.616619
11/26/2022 0:00,4,2.8,97,4.4,0,0,0.623004
11/26/2022 1:00,4,1.5,97,4.4,260,7.6,0.623678
11/26/2022 2:00,4,1,93,5,160,9.4,0.611787
11/26/2022 3:00,4,1.8,93,5,160,9.4,0.603131
11/26/2022 4:00,2.2,0.4,96,2.8,0,0,0.568989
11/26/2022 5:00,2.2,0,96,2.8,0,0,0.544389
11/26/2022 6:00,1.7,0,100,1.7,0,0,0.519215
11/26/2022 7:00,1.7,0,100,1.7,0,0,0.484648
11/26/2022 8:00,2.8,0,100,2.8,340,5.4,0.456777
11/26/2022 9:00,2.2,0,96,2.8,210,5.4,0.442016
11/26/2022 10:00,3.3,0,100,3.3,320,7.6,0.431423
11/26/2022 11:00,3.3,0,100,3.3,0,0,0.432498
11/26/2022 12:00,3.3,0,100,3.3,0,0,0.446532
11/26/2022 13:00,2.9,0,97,3.3,240,7.6,0.481576
11/26/2022 14:00,2.8,0,100,2.8,240,5.4,0.528238
11/26/2022 15:00,2.2,0,96,2.8,250,5.4,0.564822
11/26/2022 16:00,2.8,0,100,2.8,0,0,0.61512
11/26/2022 17:00,3.9,0,100,3.9,0,0,0.608514
11/26/2022 18:00,4.4,0,96,5,0,0,0.589555
11/26/2022 19:00,4.4,0,96,5,0,0,0.517965
11/26/2022 20:00,5.1,0,83,7.8,0,0,0.442612
11/26/2022 21:00,5.1,0,83,7.8,0,0,0.46613
11/26/2022 22:00,4.3,0,76,8.3,0,0,0.506302
11/26/2022 23:00,3.8,0,76,7.8,0,0,0.518916
11/27/2022 0:00,5.1,0,83,7.8,0,0,0.54283
11/27/2022 1:00,5.1,0,83,7.8,0,0,0.580861
11/27/2022 2:00,5,0,89,6.7,150,11.2,0.576394
11/27/2022 3:00,5,0,89,6.7,160,11.2,0.563694
11/27/2022 4:00,4.4,0,89,6.1,200,11.2,0.544544
11/27/2022 5:00,4.4,0,89,6.1,200,11.2,0.51379
11/27/2022 6:00,2.8,0,76,6.7,190,5.4,0.475267
11/27/2022 7:00,2.8,0,76,6.7,190,5.4,0.44824
11/27/2022 8:00,2.8,0,76,6.7,200,13,0.421885
11/27/2022 9:00,2.8,0,76,6.7,200,13,0.412893
11/27/2022 10:00,3.8,0,82,6.7,210,16.6,0.413393
11/27/2022 11:00,4.4,0,79,7.8,190,27.7,0.418582
11/27/2022 12:00,5,0.1,86,7.2,200,27.7,0.429781
11/27/2022 13:00,5.7,0.6,90,7.2,200,27.7,0.462674
11/27/2022 14:00,6.1,0.9,89,7.8,200,29.5,0.489232
11/27/2022 15:00,6.1,1.2,89,7.8,200,29.5,0.531451
11/27/2022 16:00,6.1,0.3,93,7.2,250,5.4,0.571946
11/27/2022 17:00,6.1,0.3,93,7.2,230,9.4,0.599097
11/27/2022 18:00,5.6,0,83,8.3,220,18.4,0.615289
11/27/2022 19:00,5.6,0,83,8.3,220,18.4,0.606427
11/27/2022 20:00,5.6,0,80,8.9,220,14.8,0.591584
11/27/2022 21:00,4.3,0.3,76,8.3,260,14.8,0.586078
11/27/2022 22:00,5.1,0.3,83,7.8,230,14.8,0.578216
11/27/2022 23:00,4,0,80,7.2,230,11.2,0.570643
11/28/2022 0:00,4,0,80,7.2,230,11.2,0.621381
11/28/2022 1:00,4.4,0,89,6.1,220,7.6,0.658441
11/28/2022 2:00,3.4,1,93,4.4,210,9.4,0.663208
11/28/2022 3:00,3.9,0.6,89,5.6,200,7.6,0.663177
11/28/2022 4:00,3.9,1.7,89,5.6,230,14.8,0.631424
11/28/2022 5:00,3.9,0,89,5.6,230,14.8,0.561854
11/28/2022 6:00,3.3,0.2,89,5,210,7.6,0.500835
11/28/2022 7:00,1.8,0,93,2.8,180,9.4,0.462488
11/28/2022 8:00,3.3,0,89,5,270,11.2,0.444538
11/28/2022 9:00,2.9,1.3,93,3.9,230,11.2,0.429317
11/28/2022 10:00,2.9,0.3,93,3.9,230,11.2,0.433949
11/28/2022 11:00,2.9,0.3,93,3.9,310,13,0.441112
